0.532148,0.977491,0.821230
0.537310,0.863761,0.233715
0.171948,0.744539,0.970970
0.546283,0.643120,0.983251
0.184251,0.020467,0.245239
0.694152,0.666418,0.228191
0.784625,0.479712,0.516962
0.700060,0.949760,0.247280
0.340147,0.602834,0.869643
0.832102,0.985269,0.900535
0.552957,0.923633,0.121676
0.049984,0.222763,0.129644
0.731833,0.680263,0.874875
0.506655,0.158329,0.273031
0.580949,0.831261,0.711990
0.069555,0.254177,0.744222
0.446154,0.599827,0.093567
0.141845,0.181079,0.627149
0.182498,0.887994,0.954422
0.419220,0.813289,0.056195
0.324414,0.544887,0.840976
0.076043,0.112269,0.300821
0.615094,0.721000,0.917098
0.826412,0.664732,0.520204
0.212971,0.548067,0.564529
0.729985,0.687655,0.461637
0.862038,0.724070,0.250374
0.037636,0.757409,0.426477
0.292550,0.185061,0.293242
0.175352,0.175206,0.468052
0.678687,0.990410,0.510761
0.450218,0.483148,0.274130
0.863174,0.066204,0.355805
0.768259,0.778237,0.818168
0.447596,0.978452,0.433349
0.441887,0.102559,0.201210
0.067810,0.212884,0.578109
0.043467,0.731734,0.776499
0.789067,0.733420,0.328716
0.950478,0.250857,0.705137
0.272889,0.843720,0.137024
0.861384,0.139632,0.197458
0.406829,0.076695,0.637721
0.857590,0.635165,0.979604
0.249187,0.372402,0.588234
0.216806,0.045419,0.851840
0.673947,0.925763,0.865014
0.509780,0.789882,0.978027
0.881771,0.386431,0.106601
0.441320,0.474881,0.070978
0.505925,0.311085,0.543695
0.506370,0.623892,0.315775
0.220012,0.023261,0.799346
0.369700,0.893432,0.071607
0.746744,0.362579,0.203454
0.077060,0.140303,0.703106
0.797330,0.516265,0.909086
0.612795,0.110748,0.967968
0.522753,0.925064,0.747330
0.217505,0.142308,0.154000
0.805177,0.648705,0.156907
0.889321,0.473597,0.907676
0.706921,0.477778,0.670427
0.439284,0.245675,0.904814
0.682601,0.678595,0.304318
0.852750,0.857103,0.678241
0.054480,0.786919,0.857760
0.995646,0.441298,0.759684
0.146899,0.611213,0.613799
0.017682,0.197344,0.583050
0.785237,0.069720,0.126559
0.941998,0.348212,0.572747
0.181737,0.441209,0.915103
0.834786,0.406116,0.672642
0.458280,0.693948,0.714504
0.902087,0.236501,0.718132
0.895163,0.528096,0.870888
0.383726,0.914554,0.459561
0.276162,0.684500,0.806082
0.611984,0.148773,0.948610
0.950758,0.300919,0.117402
0.592679,0.138412,0.439624
0.571868,0.144436,0.329063
0.650424,0.981215,0.850373
0.660494,0.551539,0.111216
0.326138,0.332069,0.874929
0.336088,0.862950,0.282936
0.064642,0.347692,0.203185
0.136266,0.854840,0.586639
0.642322,0.127957,0.091569
0.880269,0.954243,0.977519
0.502163,0.212571,0.033451
0.908570,0.941925,0.774100
0.845899,0.377164,0.966480
0.277393,0.044936,0.734650
0.409084,0.169690,0.945941
0.480619,0.611329,0.490333
0.014000,0.950299,0.720430
0.395583,0.749904,0.990572
0.990865,0.210652,0.810106
0.551030,0.050545,0.771592
0.494600,0.870653,0.495990
0.845019,0.961655,0.235124
0.883548,0.007401,0.739343
0.352826,0.802655,0.472790
0.371149,0.672651,0.082038
0.352791,0.728488,0.829775
0.763025,0.181974,0.844646
0.089374,0.985688,0.679030
0.474519,0.131372,0.578166
0.945495,0.996044,0.779303
0.579955,0.313552,0.126324
0.674554,0.014236,0.924681
0.180485,0.401717,0.641613
0.039469,0.119570,0.406700
0.606587,0.668667,0.062259
0.967426,0.081202,0.267434
0.654873,0.706234,0.104607
0.037103,0.968828,0.653335
0.524861,0.800699,0.665673
0.069470,0.959947,0.493161
0.598329,0.265965,0.217171
0.438914,0.173437,0.518034
0.799263,0.743800,0.989807
0.047459,0.367311,0.790714
0.209333,0.586411,0.636385
0.762180,0.974118,0.647446
0.841035,0.095976,0.124311
0.983329,0.622882,0.090569
0.283710,0.133505,0.581559
0.096361,0.564444,0.265367
0.036259,0.578382,0.714830
0.201273,0.765226,0.621638
0.973087,0.854980,0.995365
0.778991,0.941665,0.227517
0.361565,0.528600,0.392294
0.870716,0.793377,0.510098
0.503433,0.213554,0.923259
0.713621,0.928893,0.686725
0.802639,0.173291,0.836341
0.226064,0.671513,0.266365
0.382470,0.507693,0.989781
0.025683,0.201696,0.962179
0.289607,0.391084,0.454439
0.090420,0.206645,0.344940
0.414873,0.318884,0.693411
0.849118,0.944996,0.596888
0.785801,0.204199,0.523883
0.547846,0.770372,0.268768
0.829672,0.939717,0.265183
0.912419,0.532526,0.611594
0.893241,0.670517,0.506833
0.207056,0.908493,0.954069
0.964585,0.397793,0.080712
0.423664,0.303952,0.270614
0.925616,0.169466,0.129960
0.833936,0.478059,0.752636
0.438085,0.203117,0.004888
0.535698,0.734807,0.301198
0.143313,0.061873,0.362319
0.535339,0.957601,0.776613
0.746643,0.553343,0.666769
0.805532,0.244933,0.323068
0.456900,0.521831,0.379270
0.602102,0.033498,0.140465
0.816237,0.914625,0.292180
0.270233,0.480893,0.150988
0.877040,0.829885,0.156467
0.007805,0.608917,0.748933
0.000987,0.000019,0.585268
0.819886,0.364307,0.218519
0.444481,0.693377,0.801738
0.001922,0.788220,0.665759
0.366317,0.245014,0.571691
0.487135,0.611245,0.708179
0.311482,0.181940,0.256619
0.002602,0.723643,0.049720
0.740771,0.462088,0.526901
0.326515,0.839221,0.615164
0.970578,0.074759,0.524832
0.789200,0.383578,0.817699
0.074314,0.581048,0.806014
0.214841,0.753000,0.572802
0.244992,0.749805,0.808893
0.889315,0.687560,0.055679
0.220045,0.966594,0.034271
0.308531,0.127222,0.453169
0.241894,0.361540,0.086337
0.509613,0.996038,0.413877
0.934844,0.693044,0.424146
0.561097,0.702885,0.680644
0.025139,0.150468,0.089006
0.266943,0.085200,0.573955
0.924644,0.960712,0.522652
0.975956,0.382533,0.484454
0.719309,0.567795,0.876656
0.456177,0.437702,0.440191
0.016575,0.050170,0.890663
0.989758,0.760783,0.512913
0.289759,0.627136,0.449274
0.970604,0.623107,0.423909
0.463072,0.601832,0.519217
0.210565,0.491475,0.216442
0.307896,0.165934,0.903162
0.482810,0.144281,0.734738
0.711763,0.741942,0.829120
0.969380,0.912827,0.072981
0.358098,0.880241,0.656629
0.429703,0.353541,0.905226
0.855509,0.678614,0.527944
0.406603,0.995707,0.736222
0.824600,0.262156,0.637081
0.112902,0.107474,0.313058
0.290984,0.058459,0.567001
0.950438,0.470985,0.086595
0.456263,0.332895,0.505503
0.916583,0.898646,0.123378
0.342590,0.882271,0.220743
0.222785,0.853994,0.302013
0.693833,0.936549,0.214369
0.801469,0.030984,0.173743
0.324443,0.277266,0.663069
0.521412,0.816401,0.244087
0.166792,0.109796,0.005418
0.417593,0.156248,0.062510
0.104821,0.637061,0.551718
0.927690,0.266818,0.642463
0.386669,0.471536,0.425858
0.644339,0.113210,0.797971
0.610158,0.778209,0.996743
0.517043,0.712234,0.277160
0.766785,0.776544,0.657822
0.183600,0.965732,0.649001
0.636570,0.780016,0.186144
0.322722,0.155576,0.103141
0.715589,0.614880,0.419677
0.723200,0.577204,0.898247
0.547150,0.772935,0.912717
0.779837,0.345861,0.501383
0.257770,0.703812,0.181147
0.166328,0.218014,0.463373
0.417740,0.636759,0.289383
0.225929,0.124723,0.393096
0.976617,0.001055,0.188902
0.638847,0.644936,0.580957
0.353382,0.909570,0.697311
0.298892,0.719472,0.420143
0.671215,0.484476,0.573243
0.870916,0.531070,0.224578
0.351276,0.621721,0.071577
0.774146,0.192792,0.407122
0.266039,0.778153,0.463045
0.616117,0.296013,0.860756
0.290781,0.683678,0.229304
0.601342,0.028360,0.454688
0.744436,0.941886,0.184750
0.577459,0.368266,0.485719
0.181739,0.169092,0.802863
0.751082,0.224713,0.867005
0.568990,0.967203,0.969259
0.990836,0.438589,0.968874
0.544910,0.392022,0.692289
0.755324,0.643955,0.447284
0.938989,0.863096,0.609325
0.773992,0.462761,0.974646
0.970789,0.248049,0.065097
0.593852,0.716375,0.986901
0.019426,0.134785,0.925987
0.950987,0.079491,0.980736
0.210709,0.923850,0.507051
0.099569,0.044716,0.737079
0.067304,0.267590,0.622435
0.446782,0.166532,0.601956
0.641095,0.577505,0.268026
0.272374,0.301802,0.122251
0.403692,0.905379,0.573586
0.406891,0.008574,0.946586
0.695297,0.249704,0.935976
0.066998,0.090053,0.787373
0.909242,0.558573,0.080010
0.241635,0.941569,0.427579
0.406811,0.266577,0.914381
0.327263,0.750315,0.327367
0.355896,0.257196,0.270371
0.671047,0.452131,0.897108
0.251329,0.360299,0.320135
0.964791,0.589221,0.524126
0.522434,0.342305,0.838321
0.288105,0.184762,0.095270
0.217231,0.741470,0.629754
0.263855,0.113228,0.872669
0.556695,0.068342,0.612591
0.716364,0.564483,0.627667
0.999480,0.921193,0.042285
0.645777,0.867501,0.427470
0.939647,0.816875,0.137255
0.447440,0.514653,0.134949
0.864248,0.080546,0.612023
0.851027,0.964676,0.186215
0.385315,0.667523,0.542127
0.631577,0.663059,0.280219
0.755481,0.981395,0.771527
0.675030,0.600868,0.122870
0.947492,0.702321,0.551430
0.046050,0.560645,0.102670
0.960922,0.894258,0.876097
0.093232,0.683448,0.590221
0.822893,0.266112,0.456104
0.537291,0.826136,0.751512
0.140555,0.963163,0.915261
0.822591,0.855606,0.102080
0.275607,0.891435,0.735771
0.604693,0.600982,0.623541
0.694411,0.933660,0.254606
0.056139,0.524794,0.066824
0.217351,0.030216,0.670341
0.489692,0.533850,0.356562
0.792082,0.682605,0.321662
0.789983,0.242987,0.452632
0.369579,0.470728,0.596106
0.221119,0.548730,0.114997
0.811084,0.957730,0.047515
0.598680,0.216493,0.127016
0.332591,0.743820,0.081234
0.018074,0.815000,0.526121
0.646041,0.789537,0.226412
0.143770,0.087693,0.310899
0.854497,0.492438,0.276775
0.846296,0.409648,0.045604
0.476584,0.385676,0.504482
0.432719,0.151764,0.774756
0.596344,0.340740,0.539072
0.409224,0.992421,0.905020
0.758575,0.531977,0.186037
0.456022,0.468439,0.700589
0.520529,0.001223,0.376531
0.884268,0.375071,0.019517
0.882097,0.991993,0.929511
0.528826,0.830954,0.989379
0.788905,0.960969,0.179604
0.172645,0.836114,0.960544
0.318029,0.168260,0.244276
0.160012,0.574350,0.123532
0.863331,0.807198,0.940539
0.597848,0.170632,0.254601
0.841563,0.034052,0.668760
0.412572,0.305526,0.474245
0.172280,0.758212,0.109633
0.405306,0.845311,0.425886
0.215528,0.673608,0.222613
0.263161,0.927065,0.588685
0.509061,0.394420,0.887377
0.306651,0.423810,0.012272
0.255837,0.838017,0.396192
0.863081,0.072218,0.000006
0.459721,0.159017,0.770037
0.011620,0.021502,0.682191
0.918308,0.532558,0.992378
0.046187,0.706304,0.458230
0.293846,0.104432,0.741314
0.880878,0.982891,0.665713
0.212037,0.655668,0.050893
0.401771,0.667900,0.889237
0.247155,0.252430,0.207688
0.914547,0.486295,0.420322
0.934467,0.076467,0.729249
0.927132,0.276136,0.789479
0.899196,0.882295,0.294274
0.313990,0.162575,0.980962
0.714850,0.505600,0.496719
0.990646,0.034108,0.463121
0.250779,0.146542,0.674763
0.093866,0.011775,0.077107
0.190508,0.379213,0.990775
0.304491,0.256581,0.976538
0.220488,0.649613,0.706326
0.016719,0.220053,0.395736
0.752795,0.437067,0.411218
0.995295,0.203162,0.431550
0.834161,0.998860,0.340410
0.752625,0.892121,0.343624
0.982775,0.734236,0.065205
0.264471,0.018033,0.655355
0.478780,0.033560,0.654595
0.296032,0.943091,0.369000
0.673229,0.312074,0.820755
0.098302,0.606148,0.489428
0.827501,0.590906,0.854842
0.624817,0.048757,0.133128
0.850213,0.229936,0.090037
0.397849,0.136140,0.973664
0.222726,0.855786,0.052562
0.726585,0.299637,0.816408
0.462916,0.567472,0.795607
0.702689,0.992184,0.656796
0.523764,0.567510,0.392960
0.144119,0.246476,0.905175
0.067840,0.812389,0.994003
0.327984,0.143205,0.077012
0.605755,0.895703,0.882963
0.685875,0.832762,0.135324
0.019868,0.101599,0.826800
0.788537,0.918253,0.495828
0.097034,0.639473,0.700474
0.434315,0.490424,0.089675
0.168682,0.743804,0.146848
0.462045,0.130349,0.509175
0.658956,0.466526,0.109162
0.106430,0.372381,0.344113
0.712037,0.406381,0.874234
0.839903,0.503087,0.484693
0.051495,0.635763,0.830635
0.509609,0.565774,0.830093
0.906937,0.878818,0.297935
0.281977,0.593388,0.940193
0.684335,0.802193,0.763925
0.187796,0.570239,0.649456
0.388516,0.414060,0.175320
0.259578,0.841691,0.385533
0.491653,0.154760,0.931726
0.950472,0.456433,0.710204
0.414624,0.181153,0.163265
0.524119,0.645331,0.797092
0.536841,0.146335,0.756135
0.058160,0.947018,0.224225
0.260502,0.065638,0.507510
0.323085,0.864943,0.725209
0.059867,0.002993,0.623794
0.196783,0.857558,0.413980
0.696870,0.743851,0.020515
0.883944,0.865544,0.545825
0.689426,0.378413,0.891515
0.082883,0.530339,0.957814
0.287813,0.263016,0.857451
0.273598,0.626840,0.576279
0.465501,0.453446,0.025112
0.568687,0.161978,0.720779
0.672200,0.002297,0.923343
0.277857,0.439085,0.501887
0.215366,0.597586,0.554982
0.537885,0.291113,0.009657
0.851813,0.893658,0.460371
0.266584,0.467390,0.270509
0.312558,0.636593,0.865280
0.027750,0.034664,0.078859
0.551991,0.278024,0.952293
0.215621,0.547389,0.946839
0.637288,0.062292,0.645762
0.269088,0.797423,0.750739
0.841824,0.611659,0.536268
0.218180,0.249998,0.803616
0.987514,0.065328,0.398091
0.519700,0.646208,0.349966
0.170134,0.728632,0.725607
0.123861,0.865729,0.283147
0.953847,0.236220,0.992805
0.354562,0.712713,0.435041
0.675019,0.407315,0.428665
0.396844,0.860238,0.985947
0.741055,0.924365,0.694901
0.524754,0.425372,0.054074
0.631616,0.351979,0.710118
0.426798,0.573230,0.758893
0.339874,0.982088,0.056551
0.940425,0.116868,0.070532
0.977151,0.659052,0.194427
0.184761,0.445476,0.265426
0.843237,0.086342,0.200254
0.263490,0.765328,0.874323
0.072260,0.433193,0.364950
0.223964,0.233656,0.754687
0.568679,0.950014,0.348300
0.146898,0.611512,0.221285
0.925463,0.142520,0.446499
0.576529,0.262040,0.158915
0.502037,0.684940,0.065573
0.594341,0.189028,0.533991
0.736306,0.515409,0.656433
0.099928,0.057135,0.198589
0.475818,0.949709,0.332576
0.065951,0.993253,0.630022
0.190686,0.137098,0.642045
0.733162,0.485441,0.479952
0.731698,0.561153,0.996398
0.101242,0.264808,0.648296
0.048451,0.378578,0.290354
0.899186,0.151000,0.625545
0.321577,0.309818,0.295747
0.711079,0.169351,0.466101
0.904833,0.571652,0.303124
0.000715,0.701427,0.243355
0.891334,0.273869,0.272156
0.760241,0.393845,0.502165
0.469407,0.266634,0.089562
0.222396,0.357467,0.687237
0.800463,0.192611,0.622387
0.392322,0.437600,0.036258
0.118235,0.666289,0.634563
0.374826,0.946727,0.672936
0.243128,0.690870,0.705319
0.030808,0.620848,0.718756
0.538086,0.584868,0.803125
0.482392,0.354584,0.218064
0.041013,0.211932,0.885024
0.863277,0.842519,0.716114
0.119002,0.033257,0.985327
0.856257,0.528063,0.070192
0.831783,0.855873,0.096549
0.941826,0.335114,0.007987
0.803362,0.184649,0.882175
0.411377,0.892887,0.068714
0.982995,0.932340,0.418389
0.034519,0.756029,0.541425
0.009875,0.086640,0.165142
0.083112,0.785196,0.925172
0.571513,0.511202,0.836637
0.036237,0.843932,0.846098
0.314020,0.386132,0.702080
0.692179,0.151055,0.974458
0.218176,0.598387,0.402471
0.597048,0.298286,0.513770
0.519643,0.672989,0.390292
0.502406,0.660449,0.281061
0.018235,0.709723,0.134144
0.075822,0.749968,0.888687
0.611593,0.997269,0.938310
0.667567,0.462433,0.346918
0.801405,0.803653,0.385342
0.060928,0.405577,0.941479
0.369100,0.649082,0.196606
0.270317,0.020311,0.358275
0.440774,0.214164,0.815112
0.355967,0.260711,0.231763
0.462228,0.096093,0.428341
0.682220,0.535684,0.183406
0.520944,0.346088,0.857545
0.051894,0.561389,0.934689
0.042161,0.397295,0.076315
0.725464,0.097075,0.622059
0.368644,0.070103,0.257967
0.075974,0.152701,0.395937
0.196857,0.863911,0.795532
0.122107,0.265322,0.085762
0.093468,0.646677,0.250586
0.270966,0.498978,0.842338
0.514215,0.309827,0.171027
0.393544,0.818101,0.609485
0.681701,0.634234,0.236489
0.754658,0.758845,0.947915
0.553860,0.115743,0.676886
0.335916,0.325293,0.299973
0.754752,0.980297,0.848495
0.808114,0.284590,0.131701
0.501826,0.503917,0.533822
0.425617,0.757943,0.079014
0.554995,0.430616,0.437269
0.539329,0.866906,0.748400
0.667606,0.840985,0.117578
0.200167,0.452966,0.159335
0.619951,0.428399,0.123657
0.265152,0.158318,0.502730
0.965580,0.676640,0.546534
0.976385,0.085511,0.055622
0.808822,0.436090,0.679902
0.626487,0.351462,0.653254
0.911708,0.232768,0.666296
0.456127,0.141473,0.955913
0.652142,0.887172,0.020686
0.041914,0.517902,0.296979
0.128548,0.689488,0.548167
0.153722,0.726027,0.874091
0.730768,0.498915,0.137846
0.797668,0.901082,0.708553
0.808605,0.858367,0.788639
0.370059,0.639604,0.027320
0.177259,0.935585,0.968168
0.494381,0.349595,0.564446
0.109729,0.970238,0.341446
0.084589,0.676845,0.925530
0.204281,0.589051,0.444743
0.529783,0.356320,0.518182
0.833811,0.284265,0.097809
0.899306,0.416322,0.227904
0.943640,0.405465,0.404366
0.181045,0.774392,0.306627
0.818751,0.630049,0.952137
0.625709,0.410256,0.057391
0.756787,0.931752,0.319395
0.110309,0.661628,0.114266
0.864296,0.204488,0.005521
0.121700,0.657936,0.183257
0.513285,0.116993,0.642591
0.585587,0.965741,0.877638
0.961239,0.544573,0.720448
0.672313,0.183260,0.834244
0.043642,0.216367,0.353340
0.254671,0.288249,0.973638
0.251964,0.286114,0.857243
0.006823,0.940709,0.824768
0.210048,0.939586,0.959096
0.064152,0.628535,0.487213
0.756908,0.124181,0.044180
0.990771,0.542030,0.387795
0.915698,0.600964,0.379043
0.004135,0.710957,0.061941
0.263522,0.668062,0.277158
0.210898,0.954580,0.947534
0.350737,0.108132,0.097415
0.262313,0.940566,0.480675
0.751300,0.189005,0.620199
0.684214,0.988839,0.509393
0.086406,0.589407,0.866508
0.426517,0.449792,0.311360
0.516517,0.335893,0.271281
0.414302,0.624739,0.257764
0.109687,0.330519,0.368935
0.578081,0.214835,0.451237
0.525323,0.527605,0.258369
0.693961,0.558188,0.655995
0.971949,0.357485,0.573846
0.294957,0.521944,0.457308
0.381292,0.359881,0.224285
0.746608,0.635018,0.437689
0.634372,0.258764,0.165664
0.683121,0.341359,0.935261
0.814021,0.515510,0.488195
0.776564,0.976120,0.612386
0.482126,0.895666,0.679322
0.013353,0.029303,0.009250
0.893144,0.843837,0.087790
0.631192,0.061961,0.838449
0.001315,0.693621,0.603106
0.872604,0.660917,0.958579
0.315078,0.004921,0.834905
0.513393,0.765113,0.749239
0.101621,0.938260,0.017131
0.571351,0.505488,0.594301
0.668905,0.480779,0.867327
0.582858,0.112786,0.419610
0.532062,0.357559,0.205672
0.568946,0.762438,0.965339
0.338019,0.808833,0.967906
0.046491,0.361600,0.446077
0.156964,0.050471,0.321874
0.506112,0.432400,0.523706
0.682143,0.197983,0.143237
0.731792,0.078676,0.333007
0.361296,0.797855,0.798107
0.217473,0.232275,0.988559
0.335452,0.036869,0.927477
0.035320,0.470375,0.737745
0.334858,0.618329,0.097358
0.985234,0.224318,0.060673
0.484787,0.031714,0.166240
0.069597,0.837781,0.891284
0.636794,0.248554,0.926691
0.676170,0.294586,0.081785
0.569329,0.888643,0.036315
0.544721,0.805814,0.117512
0.327541,0.914096,0.455553
0.141514,0.297338,0.125766
0.560932,0.954603,0.830751
0.476764,0.319131,0.878393
0.248181,0.256931,0.980462
0.236089,0.780003,0.383383
0.015942,0.175751,0.570359
0.208561,0.430685,0.321162
0.410822,0.761477,0.078938
0.005691,0.417839,0.593971
0.015324,0.430670,0.517301
0.855866,0.117220,0.668761
0.091836,0.098380,0.884218
0.351348,0.757126,0.738743
0.542585,0.378805,0.472486
0.872395,0.154465,0.552389
0.202988,0.656798,0.030123
0.007938,0.266876,0.522773
0.204796,0.334054,0.111532
0.848659,0.520571,0.310612
0.966948,0.318038,0.304700
0.811719,0.286860,0.962129
0.338017,0.203767,0.584292
0.763932,0.691880,0.314502
0.906009,0.938044,0.406938
0.162432,0.145110,0.535270
0.452685,0.044961,0.964456
0.588347,0.977422,0.462693
0.378552,0.936398,0.761727
0.302740,0.683456,0.667630
0.072080,0.747655,0.017330
0.891955,0.699851,0.264755
0.577223,0.348230,0.363549
0.043951,0.898792,0.124859
0.288227,0.919743,0.908673
0.323372,0.404716,0.356335
0.589365,0.163814,0.711314
0.502208,0.971190,0.242102
0.295087,0.407727,0.321936
0.267648,0.210037,0.766671
0.514888,0.352091,0.062917
0.053627,0.479862,0.681173
0.923863,0.934352,0.344882
0.411927,0.997725,0.785752
0.110175,0.435916,0.617946
0.389337,0.324781,0.631575
0.703841,0.296694,0.040549
0.792340,0.073563,0.782080
0.159331,0.358937,0.702355
0.323069,0.167691,0.760125
0.077349,0.762532,0.024483
0.215831,0.824630,0.488929
0.169336,0.028402,0.418548
0.334192,0.915552,0.211986
0.486786,0.091224,0.171615
0.743332,0.363909,0.170385
0.058193,0.394485,0.603044
0.231261,0.267156,0.124532
0.288907,0.153765,0.219174
0.164667,0.145251,0.968540
0.770713,0.634193,0.805733
0.613773,0.187215,0.691776
0.082670,0.914359,0.299719
0.701866,0.578946,0.697821
0.855721,0.196849,0.015113
0.630606,0.185795,0.584636
0.930655,0.323743,0.569466
0.368783,0.670624,0.656874
0.949731,0.528722,0.404403
0.715441,0.402926,0.232398
0.658957,0.672676,0.623652
0.159503,0.541637,0.610359
0.991516,0.137530,0.022151
0.633755,0.146567,0.391693
0.860051,0.634163,0.259523
0.853374,0.466411,0.919536
0.183462,0.149017,0.780188
0.919210,0.432980,0.078197
0.130118,0.112410,0.420210
0.482077,0.417364,0.121418
0.228153,0.621516,0.684917
0.754736,0.013457,0.990241
0.564030,0.913902,0.998657
0.869487,0.860022,0.596698
0.224281,0.519066,0.970450
0.686397,0.089250,0.140739
0.166854,0.408841,0.809539
0.305385,0.171266,0.399823
0.702658,0.957174,0.513357
0.893916,0.378356,0.066252
0.217045,0.820698,0.517649
0.719096,0.115267,0.454562
0.632160,0.731319,0.213097
0.083210,0.711541,0.199028
0.140875,0.339967,0.813276
0.403740,0.529050,0.209286
0.781047,0.565749,0.256481
0.553401,0.024428,0.481266
0.806255,0.863079,0.342202
0.592057,0.815718,0.271745
0.535689,0.862341,0.801561
0.224664,0.668204,0.285098
0.491999,0.202752,0.285395
0.153574,0.128842,0.120685
0.131011,0.333273,0.036161
0.886319,0.301842,0.940197
0.997856,0.618177,0.410188
0.199891,0.588592,0.905101
0.770848,0.245061,0.958846
0.005701,0.879357,0.700288
0.672043,0.725774,0.441804
0.292444,0.772277,0.456153
0.493804,0.574909,0.639288
0.137763,0.343904,0.573029
0.440629,0.528957,0.187750
0.547706,0.411403,0.740765
0.366520,0.666077,0.386060
0.297644,0.250990,0.009750
0.263310,0.905324,0.949964
0.370977,0.834850,0.411665
0.567199,0.171076,0.161741
0.294836,0.249706,0.916623
0.522215,0.059202,0.386151
0.929866,0.023119,0.298168
0.811826,0.299174,0.886354
0.068069,0.295397,0.548381
0.032321,0.858788,0.616908
0.663602,0.789112,0.474606
0.100080,0.004698,0.719665
0.418560,0.507572,0.138033
0.387839,0.296026,0.778276
0.248023,0.196187,0.186896
0.839549,0.786872,0.751487
0.495261,0.406496,0.380869
0.655346,0.948725,0.460940
0.950722,0.232236,0.191105
0.831578,0.003872,0.776106
0.189456,0.221423,0.230867
